url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,331,200
/AnthonyMichaelTDM/DRG-Save-Editor/releases,103,74
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.9.2,58,48
/AnthonyMichaelTDM/DRG-Save-Editor/issues,18,10
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,13,10
/AnthonyMichaelTDM/DRG-Save-Editor/tree/v1.9.2,5,2
/AnthonyMichaelTDM/DRG-Save-Editor/issues/77,4,3
/AnthonyMichaelTDM/DRG-Save-Editor/issues/61,4,2
/AnthonyMichaelTDM/DRG-Save-Editor/discussions,3,3
/AnthonyMichaelTDM/DRG-Save-Editor/issues/107,3,3
