time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-24 00:00:00+00:00,1.0,1.0,45,22
2025-06-25 00:00:00+00:00,2.0,2.0,60,29
2025-06-26 00:00:00+00:00,,,50,21
2025-06-27 00:00:00+00:00,2.0,2.0,74,29
2025-06-28 00:00:00+00:00,4.0,4.0,53,24
2025-06-29 00:00:00+00:00,2.0,2.0,28,18
2025-06-30 00:00:00+00:00,1.0,1.0,55,27
2025-07-01 00:00:00+00:00,2.0,2.0,62,31
2025-07-02 00:00:00+00:00,,,59,24
2025-07-03 00:00:00+00:00,6.0,5.0,73,23
2025-07-04 00:00:00+00:00,5.0,5.0,50,25
2025-07-05 00:00:00+00:00,,,40,22
2025-07-06 00:00:00+00:00,1.0,1.0,74,32
2025-07-07 00:00:00+00:00,,,38,21
