time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-12 00:00:00+00:00,1.0,1.0,34,21
2024-12-13 00:00:00+00:00,,,67,30
2024-12-14 00:00:00+00:00,,,62,22
2024-12-15 00:00:00+00:00,,,44,21
2024-12-16 00:00:00+00:00,1.0,1.0,132,32
2024-12-17 00:00:00+00:00,,,59,26
2024-12-18 00:00:00+00:00,2.0,2.0,50,25
2024-12-19 00:00:00+00:00,,,33,13
2024-12-20 00:00:00+00:00,,,28,17
2024-12-21 00:00:00+00:00,1.0,1.0,103,38
2024-12-22 00:00:00+00:00,,,51,23
2024-12-23 00:00:00+00:00,,,41,20
2024-12-24 00:00:00+00:00,1.0,1.0,117,45
2024-12-25 00:00:00+00:00,1.0,1.0,48,22
