time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-06-29 00:00:00+00:00,2.0,2.0,13,1
2022-06-30 00:00:00+00:00,2.0,2.0,2,1
2022-07-01 00:00:00+00:00,4.0,3.0,34,5
2022-07-02 00:00:00+00:00,1.0,1.0,8,5
2022-07-03 00:00:00+00:00,3.0,3.0,28,5
2022-07-04 00:00:00+00:00,5.0,5.0,83,8
2022-07-05 00:00:00+00:00,4.0,3.0,42,7
2022-07-06 00:00:00+00:00,,,57,7
2022-07-07 00:00:00+00:00,,,18,6
2022-07-08 00:00:00+00:00,2.0,2.0,7,3
