url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,289,179
/AnthonyMichaelTDM/DRG-Save-Editor/releases,89,68
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.9.2,49,43
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,11,9
/AnthonyMichaelTDM/DRG-Save-Editor/issues/61,9,1
/AnthonyMichaelTDM/DRG-Save-Editor/issues,6,5
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/src/main/python/core/file_parser.py,6,2
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/src/main/python/core/state_manager.py,6,2
/AnthonyMichaelTDM/DRG-Save-Editor/issues/77,5,4
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/src/main/python/core/view.py,5,3
