time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-08 00:00:00+00:00,2,2,36,18
2026-08-09 00:00:00+00:00,12,1,57,26
2026-08-10 00:00:00+00:00,7,7,38,19
2026-08-11 00:00:00+00:00,10,9,56,21
2026-08-12 00:00:00+00:00,14,9,40,16
2026-08-13 00:00:00+00:00,3,3,46,21
2026-08-14 00:00:00+00:00,2,2,33,13
2026-08-15 00:00:00+00:00,0,0,82,23
2026-08-16 00:00:00+00:00,1,1,33,17
2026-08-17 00:00:00+00:00,26,4,50,12
2026-08-18 00:00:00+00:00,50,19,45,14
2026-08-19 00:00:00+00:00,26,6,44,12
2026-08-20 00:00:00+00:00,3,3,39,21
2026-08-21 00:00:00+00:00,3,2,53,17
