time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-20 00:00:00+00:00,1,1,81,28
2023-07-21 00:00:00+00:00,1,1,92,24
2023-07-22 00:00:00+00:00,1,1,101,30
2023-07-23 00:00:00+00:00,2,2,141,30
2023-07-24 00:00:00+00:00,3,3,80,26
2023-07-25 00:00:00+00:00,3,3,108,30
2023-07-26 00:00:00+00:00,3,3,73,19
2023-07-27 00:00:00+00:00,3,3,38,14
2023-07-28 00:00:00+00:00,2,2,60,24
2023-07-29 00:00:00+00:00,3,1,86,27
2023-07-30 00:00:00+00:00,5,5,279,53
2023-07-31 00:00:00+00:00,11,4,112,36
2023-08-01 00:00:00+00:00,3,3,112,39
2023-08-02 00:00:00+00:00,3,3,87,27
